cv_number,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,base_score,base_severity
CVE-2024-22640,2024-05-02T03:15Z,2024-04-19T16:15Z,,,,,,
CVE-2024-22643,2024-02-03T00:28Z,2024-01-30T07:15Z,,,,,6.5,MEDIUM
CVE-2024-22646,2024-02-03T00:28Z,2024-01-30T07:15Z,,,,,5.3,MEDIUM
CVE-2024-22647,2024-02-03T00:29Z,2024-01-30T07:15Z,,,,,5.3,MEDIUM
CVE-2024-22648,2024-02-03T00:29Z,2024-01-30T07:15Z,,,,,5.3,MEDIUM
CVE-2024-2265,2024-04-11T01:25Z,2024-03-07T22:15Z,,,,,,
CVE-2024-22651,2024-01-30T20:16Z,2024-01-24T16:15Z,,,,,9.8,CRITICAL
CVE-2024-2266,2024-04-11T01:25Z,2024-03-07T22:15Z,,,,,,
CVE-2024-22660,2024-01-29T22:48Z,2024-01-23T15:15Z,,,,,9.8,CRITICAL
CVE-2024-22662,2024-01-29T17:39Z,2024-01-23T15:15Z,,,,,9.8,CRITICAL
CVE-2024-22663,2024-01-29T17:39Z,2024-01-23T15:15Z,,,,,9.8,CRITICAL
CVE-2024-22667,2024-02-23T16:15Z,2024-02-05T08:15Z,,,,,7.8,HIGH
CVE-2024-2267,2024-04-11T01:25Z,2024-03-07T22:15Z,,,,,,
CVE-2024-2268,2024-04-11T01:25Z,2024-03-07T23:15Z,,,,,,
CVE-2024-22682,2024-02-05T21:47Z,2024-01-30T01:16Z,,,,,9.8,CRITICAL
CVE-2024-2269,2024-04-11T01:25Z,2024-03-07T23:15Z,,,,,,
CVE-2024-22699,2024-01-23T14:22Z,2024-01-18T16:15Z,,,,,8.8,HIGH
CVE-2024-2270,2024-04-11T01:25Z,2024-03-07T23:15Z,,,,,,
CVE-2024-22705,2024-01-29T17:39Z,2024-01-23T11:15Z,,,,,7.8,HIGH
CVE-2024-2271,2024-04-11T01:25Z,2024-03-08T00:15Z,,,,,,
CVE-2024-22714,2024-01-24T20:28Z,2024-01-17T18:15Z,,,,,6.1,MEDIUM
CVE-2024-22715,2024-01-24T20:13Z,2024-01-17T18:15Z,,,,,8.8,HIGH
CVE-2024-22717,2024-04-12T12:43Z,2024-04-11T20:15Z,,,,,,
CVE-2024-22718,2024-04-12T12:43Z,2024-04-11T20:15Z,,,,,,
CVE-2024-22719,2024-04-12T12:43Z,2024-04-11T20:15Z,,,,,,
CVE-2024-2272,2024-04-11T01:25Z,2024-03-08T00:15Z,,,,,,
CVE-2024-22720,2024-01-30T20:51Z,2024-01-24T18:15Z,,,,,4.8,MEDIUM
CVE-2024-22721,2024-04-12T12:43Z,2024-04-11T20:15Z,,,,,,
CVE-2024-22722,2024-04-12T12:43Z,2024-04-11T20:15Z,,,,,,
CVE-2024-22723,2024-02-28T14:06Z,2024-02-28T06:15Z,,,,,,
CVE-2024-22724,2024-03-21T12:58Z,2024-03-21T04:15Z,,,,,,
CVE-2024-22725,2024-01-30T20:42Z,2024-01-24T16:15Z,,,,,6.1,MEDIUM
CVE-2024-22727,2024-02-20T19:50Z,2024-02-17T04:15Z,,,,,,
CVE-2024-22729,2024-02-01T15:15Z,2024-01-25T15:15Z,,,,,9.8,CRITICAL
CVE-2024-2273,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,6.4,MEDIUM
CVE-2024-22734,2024-04-12T12:43Z,2024-04-12T06:15Z,,,,,,
CVE-2024-2274,2024-04-11T01:25Z,2024-03-08T01:15Z,,,,,,
CVE-2024-22749,2024-01-31T18:01Z,2024-01-25T16:15Z,,,,,7.8,HIGH
CVE-2024-2275,2024-04-11T01:25Z,2024-03-08T01:15Z,,,,,,
CVE-2024-22751,2024-01-30T21:18Z,2024-01-24T21:15Z,,,,,9.8,CRITICAL
CVE-2024-22752,2024-03-08T14:02Z,2024-03-07T18:15Z,,,,,,
CVE-2024-2276,2024-04-11T01:25Z,2024-03-08T01:15Z,,,,,,
CVE-2024-22768,2024-01-29T15:50Z,2024-01-23T05:15Z,,,,,7.5,HIGH
CVE-2024-22769,2024-01-29T15:54Z,2024-01-23T05:15Z,,,,,7.5,HIGH
CVE-2024-2277,2024-04-11T01:25Z,2024-03-08T02:15Z,,,,,,
CVE-2024-22770,2024-01-29T15:53Z,2024-01-23T05:15Z,,,,,7.5,HIGH
CVE-2024-22771,2024-01-29T15:53Z,2024-01-23T05:15Z,,,,,7.5,HIGH
CVE-2024-22772,2024-01-29T15:52Z,2024-01-23T05:15Z,,,,,7.5,HIGH
CVE-2024-22773,2024-04-29T20:15Z,2024-02-06T01:15Z,,,,,8.1,HIGH
CVE-2024-22776,2024-02-23T16:14Z,2024-02-23T15:15Z,,,,,,
CVE-2024-22778,2024-02-22T19:07Z,2024-02-21T15:15Z,,,,,,
CVE-2024-22779,2024-02-10T04:10Z,2024-02-02T02:15Z,,,,,9.8,CRITICAL
CVE-2024-2278,2024-04-01T12:49Z,2024-04-01T05:15Z,,,,,,
CVE-2024-22780,2024-04-02T18:12Z,2024-04-02T15:15Z,,,,,,
CVE-2024-2279,2024-04-12T12:43Z,2024-04-12T01:15Z,,,,,,
CVE-2024-22795,2024-02-15T17:53Z,2024-02-08T19:15Z,,,,,7,HIGH
CVE-2024-2280,2024-04-05T21:15Z,2024-03-29T07:15Z,,,,,,
CVE-2024-22807,2024-04-22T13:28Z,2024-04-22T12:15Z,,,,,,
CVE-2024-22808,2024-04-22T13:28Z,2024-04-22T12:15Z,,,,,,
CVE-2024-22809,2024-04-22T13:28Z,2024-04-22T12:15Z,,,,,,
CVE-2024-2281,2024-04-11T01:25Z,2024-03-08T02:15Z,,,,,,
CVE-2024-22811,2024-04-22T13:28Z,2024-04-22T12:15Z,,,,,,
CVE-2024-22813,2024-04-22T13:28Z,2024-04-22T12:15Z,,,,,,
CVE-2024-22815,2024-04-22T13:28Z,2024-04-22T12:15Z,,,,,,
CVE-2024-22817,2024-01-23T14:23Z,2024-01-18T17:15Z,,,,,8.8,HIGH
CVE-2024-22818,2024-01-23T14:23Z,2024-01-18T17:15Z,,,,,8.8,HIGH
CVE-2024-22819,2024-01-23T14:23Z,2024-01-18T17:15Z,,,,,8.8,HIGH
CVE-2024-2282,2024-04-11T01:25Z,2024-03-08T02:15Z,,,,,,
CVE-2024-22824,2024-02-20T19:50Z,2024-02-20T15:15Z,,,,,,
CVE-2024-2283,2024-04-11T01:25Z,2024-03-08T02:15Z,,,,,,
CVE-2024-22830,2024-05-01T19:50Z,2024-05-01T19:15Z,,,,,,
CVE-2024-22836,2024-02-15T16:00Z,2024-02-08T20:15Z,,,,,9.8,CRITICAL
CVE-2024-2284,2024-04-11T01:25Z,2024-03-08T03:15Z,,,,,,
CVE-2024-2285,2024-04-11T01:25Z,2024-03-08T03:15Z,,,,,,
CVE-2024-22851,2024-02-13T07:15Z,2024-02-02T09:15Z,,,,,7.5,HIGH
CVE-2024-22852,2024-02-13T18:16Z,2024-02-06T02:15Z,,,,,9.8,CRITICAL
CVE-2024-22853,2024-02-12T17:50Z,2024-02-06T02:15Z,,,,,9.8,CRITICAL
CVE-2024-22854,2024-02-16T13:37Z,2024-02-16T09:15Z,,,,,,
CVE-2024-22856,2024-04-22T13:28Z,2024-04-22T12:15Z,,,,,,
CVE-2024-22857,2024-04-19T01:15Z,2024-03-07T01:15Z,,,,,,
CVE-2024-22859,2024-04-11T01:24Z,2024-02-01T07:15Z,,,,,8.8,HIGH
CVE-2024-2286,2024-03-13T18:15Z,2024-03-13T16:15Z,,,,,,
CVE-2024-22860,2024-02-02T23:38Z,2024-01-27T06:15Z,,,,,9.8,CRITICAL
CVE-2024-22861,2024-02-02T23:38Z,2024-01-27T07:15Z,,,,,7.5,HIGH
CVE-2024-22862,2024-02-02T23:38Z,2024-01-27T06:15Z,,,,,9.8,CRITICAL
CVE-2024-2287,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-22871,2024-03-24T03:15Z,2024-02-29T02:15Z,,,,,,
CVE-2024-22873,2024-02-26T16:32Z,2024-02-26T16:27Z,,,,,,
CVE-2024-22876,2024-01-25T18:19Z,2024-01-19T14:15Z,,,,,5.4,MEDIUM
CVE-2024-22877,2024-01-25T17:45Z,2024-01-19T14:15Z,,,,,5.4,MEDIUM
CVE-2024-22889,2024-03-06T15:18Z,2024-03-06T00:15Z,,,,,,
CVE-2024-2289,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-22891,2024-03-01T14:04Z,2024-03-01T06:15Z,,,,,,
CVE-2024-22894,2024-03-05T21:15Z,2024-01-30T10:15Z,,,,,6.8,MEDIUM
CVE-2024-22895,2024-01-26T19:34Z,2024-01-22T15:15Z,,,,,8.8,HIGH
CVE-2024-22899,2024-02-07T17:33Z,2024-02-02T02:15Z,,,,,8.8,HIGH
CVE-2024-22900,2024-02-07T17:34Z,2024-02-02T02:15Z,,,,,8.8,HIGH
CVE-2024-22901,2024-02-07T17:37Z,2024-02-02T02:15Z,,,,,9.8,CRITICAL
CVE-2024-22902,2024-02-07T17:37Z,2024-02-02T02:15Z,,,,,9.8,CRITICAL
CVE-2024-22903,2024-02-07T17:37Z,2024-02-02T02:15Z,,,,,8.8,HIGH
CVE-2024-22905,2024-04-22T13:28Z,2024-04-19T21:15Z,,,,,,
CVE-2024-2291,2024-03-20T17:18Z,2024-03-20T15:15Z,,,,,,
CVE-2024-22911,2024-01-25T15:26Z,2024-01-19T18:15Z,,,,,7.8,HIGH
CVE-2024-22912,2024-01-25T15:26Z,2024-01-19T18:15Z,,,,,7.8,HIGH
CVE-2024-22913,2024-01-25T15:26Z,2024-01-19T18:15Z,,,,,7.8,HIGH
CVE-2024-22914,2024-01-25T15:25Z,2024-01-19T18:15Z,,,,,5.5,MEDIUM
CVE-2024-22915,2024-01-25T15:25Z,2024-01-19T18:15Z,,,,,7.8,HIGH
CVE-2024-22916,2024-01-24T17:04Z,2024-01-16T22:15Z,,,,,9.8,CRITICAL
CVE-2024-22917,2024-02-27T14:20Z,2024-02-27T02:15Z,,,,,,
CVE-2024-22919,2024-01-25T14:54Z,2024-01-19T18:15Z,,,,,7.8,HIGH
CVE-2024-22920,2024-01-25T20:26Z,2024-01-19T15:15Z,,,,,7.8,HIGH
CVE-2024-22922,2024-01-29T15:58Z,2024-01-25T22:15Z,,,,,9.8,CRITICAL
CVE-2024-22923,2024-02-27T17:14Z,2024-02-13T16:15Z,,,,,9.8,CRITICAL
CVE-2024-22927,2024-02-02T16:15Z,2024-02-01T23:15Z,,,,,6.1,MEDIUM
CVE-2024-2293,2024-03-13T18:15Z,2024-03-13T16:15Z,,,,,,
CVE-2024-22936,2024-02-29T13:49Z,2024-02-29T01:44Z,,,,,,
CVE-2024-22938,2024-02-03T00:30Z,2024-01-30T01:16Z,,,,,7.8,HIGH
CVE-2024-22939,2024-02-29T13:49Z,2024-02-29T01:44Z,,,,,,
CVE-2024-2294,2024-03-17T22:38Z,2024-03-16T02:15Z,,,,,,
CVE-2024-22942,2024-01-18T15:15Z,2024-01-11T16:15Z,,,,,9.8,CRITICAL
CVE-2024-22949,2024-04-11T19:15Z,2024-04-08T23:15Z,,,,,,
CVE-2024-22955,2024-01-25T14:54Z,2024-01-19T18:15Z,,,,,7.8,HIGH
CVE-2024-22956,2024-01-25T14:55Z,2024-01-19T18:15Z,,,,,7.8,HIGH
CVE-2024-22957,2024-01-25T14:59Z,2024-01-19T18:15Z,,,,,5.5,MEDIUM
CVE-2024-2296,2024-04-08T18:48Z,2024-04-06T09:15Z,,,,,,
CVE-2024-2298,2024-03-08T14:02Z,2024-03-08T07:15Z,,,,,,
CVE-2024-22983,2024-02-29T13:49Z,2024-02-28T22:15Z,,,,,,
CVE-2024-22984,2024-02-07T20:15Z,2024-02-07T20:15Z,,,,,,
CVE-2024-22988,2024-03-18T20:15Z,2024-02-23T23:15Z,,,,,,
CVE-2024-2302,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-2303,2024-03-26T12:55Z,2024-03-26T06:15Z,,,,,,
CVE-2024-23031,2024-02-02T16:15Z,2024-02-01T23:15Z,,,,,6.1,MEDIUM
CVE-2024-23032,2024-02-02T16:15Z,2024-02-01T23:15Z,,,,,6.1,MEDIUM
CVE-2024-23033,2024-02-02T16:15Z,2024-02-01T23:15Z,,,,,6.1,MEDIUM
CVE-2024-23034,2024-02-02T16:16Z,2024-02-01T23:15Z,,,,,6.1,MEDIUM
CVE-2024-2304,2024-03-20T13:00Z,2024-03-20T07:15Z,,,,,,
CVE-2024-23049,2024-02-12T17:17Z,2024-02-05T23:15Z,,,,,9.8,CRITICAL
CVE-2024-2305,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-23052,2024-02-29T13:49Z,2024-02-29T01:44Z,,,,,,
CVE-2024-23054,2024-02-13T18:27Z,2024-02-05T16:15Z,,,,,9.8,CRITICAL
CVE-2024-23055,2024-02-02T17:05Z,2024-01-25T22:15Z,,,,,6.1,MEDIUM
CVE-2024-23057,2024-01-18T15:16Z,2024-01-11T16:15Z,,,,,9.8,CRITICAL
CVE-2024-23058,2024-01-18T15:16Z,2024-01-11T16:15Z,,,,,9.8,CRITICAL
CVE-2024-23059,2024-01-18T15:17Z,2024-01-11T16:15Z,,,,,9.8,CRITICAL
CVE-2024-2306,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-23060,2024-01-18T15:17Z,2024-01-11T16:15Z,,,,,9.8,CRITICAL
CVE-2024-23061,2024-01-18T15:18Z,2024-01-11T16:15Z,,,,,9.8,CRITICAL
CVE-2024-2307,2024-04-30T14:15Z,2024-03-19T17:15Z,,,,,,
CVE-2024-23076,2024-04-11T19:15Z,2024-04-10T12:15Z,,,,,,
CVE-2024-23077,2024-04-11T19:15Z,2024-04-10T19:15Z,,,,,,
CVE-2024-23078,2024-04-11T19:15Z,2024-04-08T20:15Z,,,,,,
CVE-2024-23079,2024-04-11T19:15Z,2024-04-08T23:15Z,,,,,,
CVE-2024-2308,2024-03-17T22:38Z,2024-03-16T02:15Z,,,,,,
CVE-2024-23080,2024-04-11T19:15Z,2024-04-10T13:51Z,,,,,,
CVE-2024-23081,2024-04-11T19:15Z,2024-04-08T23:15Z,,,,,,
CVE-2024-23082,2024-04-11T19:15Z,2024-04-08T18:15Z,,,,,,
CVE-2024-23083,2024-04-11T19:15Z,2024-04-10T14:15Z,,,,,,
CVE-2024-23084,2024-04-11T19:15Z,2024-04-08T23:15Z,,,,,,
CVE-2024-23085,2024-04-11T19:15Z,2024-04-08T20:15Z,,,,,,
CVE-2024-23086,2024-04-11T19:15Z,2024-04-08T20:15Z,,,,,,
CVE-2024-2309,2024-04-17T12:48Z,2024-04-17T05:15Z,,,,,,
CVE-2024-23094,2024-02-22T19:07Z,2024-02-22T14:15Z,,,,,,
CVE-2024-2310,2024-04-26T12:58Z,2024-04-26T05:15Z,,,,,,
CVE-2024-23108,2024-02-07T15:02Z,2024-02-05T14:15Z,,,,,9.8,CRITICAL
CVE-2024-23109,2024-02-07T15:04Z,2024-02-05T14:15Z,,,,,9.8,CRITICAL
CVE-2024-2311,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-23112,2024-03-15T14:51Z,2024-03-12T15:15Z,,,,,4.3,MEDIUM
CVE-2024-23113,2024-02-22T15:33Z,2024-02-15T14:15Z,,,,,9.8,CRITICAL
CVE-2024-23114,2024-02-20T19:50Z,2024-02-20T15:15Z,,,,,,
CVE-2024-23115,2024-04-02T12:50Z,2024-04-01T22:15Z,,,,,,
CVE-2024-23116,2024-04-02T12:50Z,2024-04-01T22:15Z,,,,,,
CVE-2024-23117,2024-04-02T12:50Z,2024-04-01T22:15Z,,,,,,
CVE-2024-23118,2024-04-02T12:50Z,2024-04-01T22:15Z,,,,,,
CVE-2024-23119,2024-04-02T12:50Z,2024-04-01T22:15Z,,,,,,
CVE-2024-2312,2024-04-26T09:15Z,2024-04-05T20:15Z,,,,,,
CVE-2024-23120,2024-03-01T16:15Z,2024-02-22T00:15Z,,,,,,
CVE-2024-23121,2024-03-13T03:15Z,2024-02-22T02:15Z,,,,,,
CVE-2024-23122,2024-03-13T03:15Z,2024-02-22T02:15Z,,,,,,
CVE-2024-23123,2024-03-13T03:15Z,2024-02-22T02:15Z,,,,,,
CVE-2024-23124,2024-03-13T15:15Z,2024-02-22T03:15Z,,,,,,
CVE-2024-23125,2024-02-22T19:07Z,2024-02-22T03:15Z,,,,,,
CVE-2024-23126,2024-03-18T00:15Z,2024-02-22T03:15Z,,,,,,
CVE-2024-23127,2024-03-18T00:15Z,2024-02-22T03:15Z,,,,,,
CVE-2024-23128,2024-03-18T00:15Z,2024-02-22T04:15Z,,,,,,
CVE-2024-23129,2024-03-18T00:15Z,2024-02-22T04:15Z,,,,,,
CVE-2024-2313,2024-03-11T01:32Z,2024-03-10T23:15Z,,,,,,
CVE-2024-23130,2024-03-18T00:15Z,2024-02-22T04:15Z,,,,,,
CVE-2024-23131,2024-03-18T00:15Z,2024-02-22T04:15Z,,,,,,
CVE-2024-23132,2024-03-18T00:15Z,2024-02-22T04:15Z,,,,,,
CVE-2024-23133,2024-03-18T00:15Z,2024-02-22T04:15Z,,,,,,
CVE-2024-23134,2024-03-18T00:15Z,2024-02-22T05:15Z,,,,,,
CVE-2024-23135,2024-03-18T00:15Z,2024-02-22T05:15Z,,,,,,
CVE-2024-23136,2024-03-18T00:15Z,2024-02-22T05:15Z,,,,,,
CVE-2024-23137,2024-03-18T00:15Z,2024-02-22T05:15Z,,,,,,
CVE-2024-23138,2024-03-18T01:13Z,2024-03-18T00:15Z,,,,,,
CVE-2024-23139,2024-03-18T01:13Z,2024-03-18T00:15Z,,,,,,
CVE-2024-2314,2024-03-11T01:32Z,2024-03-10T23:15Z,,,,,,
CVE-2024-2316,2024-04-11T01:25Z,2024-03-08T12:15Z,,,,,,
CVE-2024-2317,2024-04-11T01:25Z,2024-03-08T12:15Z,,,,,,
CVE-2024-23170,2024-02-22T03:15Z,2024-01-31T08:15Z,,,,,5.5,MEDIUM
CVE-2024-23171,2024-01-18T20:23Z,2024-01-12T05:15Z,,,,,5.4,MEDIUM
CVE-2024-23172,2024-01-18T20:23Z,2024-01-12T05:15Z,,,,,5.4,MEDIUM
CVE-2024-23173,2024-01-18T20:23Z,2024-01-12T05:15Z,,,,,6.1,MEDIUM
CVE-2024-23174,2024-01-18T20:23Z,2024-01-12T05:15Z,,,,,5.4,MEDIUM
CVE-2024-23177,2024-01-18T20:22Z,2024-01-12T06:15Z,,,,,6.1,MEDIUM
CVE-2024-23178,2024-01-18T20:22Z,2024-01-12T06:15Z,,,,,5.4,MEDIUM
CVE-2024-23179,2024-01-18T20:21Z,2024-01-12T06:15Z,,,,,6.1,MEDIUM
CVE-2024-2318,2024-04-11T01:25Z,2024-03-08T13:15Z,,,,,,
CVE-2024-23180,2024-01-29T22:52Z,2024-01-23T10:15Z,,,,,8.8,HIGH
CVE-2024-23181,2024-01-29T22:55Z,2024-01-23T10:15Z,,,,,6.1,MEDIUM
CVE-2024-23182,2024-01-29T22:55Z,2024-01-23T10:15Z,,,,,8.1,HIGH
CVE-2024-23183,2024-01-29T22:55Z,2024-01-23T10:15Z,,,,,5.4,MEDIUM
CVE-2024-23186,2024-05-07T01:15Z,2024-05-06T07:15Z,,,,,,
CVE-2024-23187,2024-05-07T01:15Z,2024-05-06T07:15Z,,,,,,
CVE-2024-23188,2024-05-07T01:15Z,2024-05-06T07:15Z,,,,,,
CVE-2024-23189,2024-04-11T11:15Z,2024-04-08T09:15Z,,,,,,
CVE-2024-2319,2024-03-08T21:19Z,2024-03-08T14:15Z,,,,,,
CVE-2024-23190,2024-04-11T11:15Z,2024-04-08T09:15Z,,,,,,
CVE-2024-23191,2024-04-11T11:15Z,2024-04-08T09:15Z,,,,,,
CVE-2024-23192,2024-04-11T11:15Z,2024-04-08T09:15Z,,,,,,
CVE-2024-23193,2024-05-07T01:15Z,2024-05-06T07:15Z,,,,,,
CVE-2024-23196,2024-02-10T04:06Z,2024-02-05T08:15Z,,,,,4.7,MEDIUM
CVE-2024-23201,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23203,2024-03-13T22:15Z,2024-01-23T01:15Z,,,,,7.5,HIGH
CVE-2024-23204,2024-03-13T23:15Z,2024-01-23T01:15Z,,,,,7.5,HIGH
CVE-2024-23205,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23206,2024-02-26T18:24Z,2024-01-23T01:15Z,,,,,6.5,MEDIUM
CVE-2024-23207,2024-01-26T21:23Z,2024-01-23T01:15Z,,,,,5.5,MEDIUM
CVE-2024-23208,2024-01-30T17:32Z,2024-01-23T01:15Z,,,,,7.8,HIGH
CVE-2024-23209,2024-01-26T21:13Z,2024-01-23T01:15Z,,,,,8.8,HIGH
CVE-2024-23210,2024-01-30T17:21Z,2024-01-23T01:15Z,,,,,3.3,LOW
CVE-2024-23211,2024-02-26T18:24Z,2024-01-23T01:15Z,,,,,3.3,LOW
CVE-2024-23212,2024-01-30T16:21Z,2024-01-23T01:15Z,,,,,7.8,HIGH
CVE-2024-23213,2024-02-26T18:24Z,2024-01-23T01:15Z,,,,,8.8,HIGH
CVE-2024-23214,2024-01-30T16:10Z,2024-01-23T01:15Z,,,,,8.8,HIGH
CVE-2024-23215,2024-01-30T16:17Z,2024-01-23T01:15Z,,,,,5.5,MEDIUM
CVE-2024-23216,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23217,2024-03-13T22:15Z,2024-01-23T01:15Z,,,,,3.3,LOW
CVE-2024-23218,2024-03-13T23:15Z,2024-01-23T01:15Z,,,,,5.9,MEDIUM
CVE-2024-23219,2024-01-30T14:36Z,2024-01-23T01:15Z,,,,,6.2,MEDIUM
CVE-2024-2322,2024-04-03T12:38Z,2024-04-03T05:15Z,,,,,,
CVE-2024-23220,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23222,2024-03-08T02:15Z,2024-01-23T01:15Z,,,,,8.8,HIGH
CVE-2024-23223,2024-01-27T03:48Z,2024-01-23T01:15Z,,,,,6.2,MEDIUM
CVE-2024-23224,2024-01-27T03:45Z,2024-01-23T01:15Z,,,,,5.5,MEDIUM
CVE-2024-23225,2024-03-19T01:00Z,2024-03-05T20:16Z,,,,,7.8,HIGH
CVE-2024-23226,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23227,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23228,2024-04-24T17:16Z,2024-04-24T17:15Z,,,,,,
CVE-2024-23230,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23231,2024-03-13T22:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23232,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23233,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23234,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23235,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23238,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23239,2024-03-13T22:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-2324,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,4.4,MEDIUM
CVE-2024-23240,2024-03-08T14:02Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23241,2024-03-13T22:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23242,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23243,2024-03-13T21:15Z,2024-03-05T20:16Z,,,,,,
CVE-2024-23244,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23245,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23246,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23247,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23248,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23249,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-2325,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-23250,2024-03-13T22:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23252,2024-03-26T19:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23253,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23254,2024-05-07T06:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23255,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23256,2024-03-13T21:15Z,2024-03-05T20:16Z,,,,,,
CVE-2024-23257,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23258,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23259,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-2326,2024-03-25T01:51Z,2024-03-23T04:15Z,,,,,,
CVE-2024-23260,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23262,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23263,2024-05-07T06:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23264,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23265,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23266,2024-03-14T19:54Z,2024-03-08T02:15Z,,,,,5.5,MEDIUM
CVE-2024-23267,2024-03-14T19:05Z,2024-03-08T02:15Z,,,,,5.5,MEDIUM
CVE-2024-23268,2024-03-14T19:05Z,2024-03-08T02:15Z,,,,,7.8,HIGH
CVE-2024-23269,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-2327,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-23270,2024-03-14T19:06Z,2024-03-08T02:15Z,,,,,7.8,HIGH
CVE-2024-23271,2024-04-24T17:16Z,2024-04-24T17:15Z,,,,,,
CVE-2024-23272,2024-03-14T19:54Z,2024-03-08T02:15Z,,,,,5.5,MEDIUM
CVE-2024-23273,2024-03-14T19:54Z,2024-03-08T02:15Z,,,,,4.3,MEDIUM
CVE-2024-23274,2024-03-14T19:54Z,2024-03-08T02:15Z,,,,,7.8,HIGH
CVE-2024-23275,2024-03-14T20:34Z,2024-03-08T02:15Z,,,,,4.7,MEDIUM
CVE-2024-23276,2024-03-14T20:34Z,2024-03-08T02:15Z,,,,,7.8,HIGH
CVE-2024-23277,2024-03-14T20:34Z,2024-03-08T02:15Z,,,,,5.9,MEDIUM
CVE-2024-23278,2024-03-13T22:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23279,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-2328,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,6.4,MEDIUM
CVE-2024-23280,2024-05-07T06:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23281,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23283,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23284,2024-05-07T06:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23285,2024-03-13T21:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23286,2024-03-13T23:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23287,2024-03-13T22:15Z,2024-03-08T02:15Z,,,,,,
CVE-2024-23288,2024-03-13T22:15Z,2024-03-08T02:15Z,,,,,,
